segment,time_s,min_speed_mph,max_speed_mph,likely_speed_mph,min_position_ft,max_position_ft,likely_position_ft
18,670.7142857142857,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,671.1008403361344,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,671.4873949579832,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,671.8739495798319,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,672.2605042016806,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,672.6470588235294,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,673.0336134453781,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,673.4201680672269,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,673.8067226890756,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,674.1932773109244,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,674.5798319327731,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,674.9663865546219,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,675.3529411764706,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,675.7394957983194,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,676.1260504201681,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,676.5126050420168,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,676.8991596638656,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,677.2857142857143,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,677.6722689075631,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,678.0588235294117,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,678.4453781512605,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,678.8319327731092,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,679.218487394958,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,679.6050420168067,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,679.9915966386554,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,680.3781512605042,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,680.7647058823529,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,681.1512605042017,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,681.5378151260504,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,681.9243697478992,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,682.3109243697479,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,682.6974789915967,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,683.0840336134454,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,683.4705882352941,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,683.8571428571429,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,684.2436974789916,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,684.6302521008404,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,685.0168067226891,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,685.4033613445379,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,685.7899159663866,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,686.1764705882352,-60.0,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,686.563025210084,-58.85487394958003,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,686.9495798319327,-56.922100840336306,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,687.3361344537815,-54.98932773109259,-0.0,-24.126657320129688,33038.7650891605,33437.4566246893,33038.7650891605
18,687.7226890756302,-53.05655462184885,-0.0,-24.126657320129688,33038.7650891605,33434.23225645974,33038.7650891605
18,688.109243697479,-51.123781512605134,-0.0,-24.126657320129688,33038.7650891605,33404.699836352505,33038.7650891605
18,688.4957983193277,-49.1910084033614,-0.0,-23.67840336134457,33038.7650891605,33376.26319822394,33038.7650891605
18,688.8823529411765,-47.25823529411768,-0.0,-22.905294117647077,33038.7650891605,33348.922342074045,33038.7650891605
18,689.2689075630252,-45.325462184873956,-0.0,-22.132184873949594,33038.7650891605,33322.67726790283,33038.7650891605
18,689.655462184874,-43.39268907563023,-0.0,-21.3590756302521,33038.7650891605,33297.52797571029,33038.7650891605
18,690.0420168067227,-41.459915966386504,-0.0,-20.58596638655461,33038.7650891605,33273.474465496416,33038.7650891605
18,690.4285714285714,-39.52714285714277,-0.0,-19.81285714285712,33038.7650891605,33250.51673726122,33038.7650891605
18,690.8151260504202,-37.59436974789905,-0.0,-19.03974789915963,33038.7650891605,33228.6547910047,33038.7650891605
18,691.2016806722689,-35.66159663865532,-0.0,-18.26663865546214,33038.7650891605,33207.88862672685,33038.7650891605
18,691.5882352941177,-33.7288235294116,-0.0,-17.493529411764648,33038.7650891605,33188.21824442768,33038.7650891605
18,691.9747899159664,-31.79605042016787,-0.0,-16.720420168067157,33038.7650891605,33169.64364410718,33038.7650891605
18,692.3613445378152,-29.86327731092414,-0.0,-15.947310924369669,33038.7650891605,33152.16482576535,33038.7650891605
18,692.7478991596639,-27.93050420168042,-0.0,-15.174201680672178,33038.7650891605,33135.7817894022,33038.7650891605
18,693.1344537815125,-25.99773109243726,-0.0,-14.401092436974913,33038.7650891605,33120.49453501773,33038.7650891605
18,693.5210084033613,-24.064957983193537,-0.0,-13.627983193277423,33038.7650891605,33106.30306261192,33038.7650891605
18,693.90756302521,-22.13218487394981,-0.0,-12.854873949579932,33038.7650891605,33093.20737218479,33038.7650891605
18,694.2941176470588,-20.19941176470608,-0.0,-12.081764705882444,33038.7650891605,33081.20746373633,33038.7650891605
18,694.6806722689075,-18.26663865546236,-0.0,-11.308655462184952,33038.7650891605,33070.30333726655,33038.7650891605
18,695.0672268907563,-16.33386554621863,-0.871680672268822,-10.535546218487461,33038.57935320196,33060.49499277544,33038.57935320196
18,695.453781512605,-14.401092436974904,-2.0313445378150576,-9.762436974789969,33037.75642093598,33051.782430263,33037.75642093598
18,695.8403361344538,-12.468319327731178,-3.1910084033612933,-8.98932773109248,33036.27601948279,33044.16564972924,33036.27601948279
18,696.2268907563025,-10.535546218487452,-4.350672268907529,-8.21621848739499,33034.138148842394,33037.64465117415,33034.138148842394
18,696.6134453781513,-8.602773109243726,-5.510336134453765,-7.443109243697499,33031.3428090148,33032.21943459774,33031.3428090148
18,697.0,-6.670000000000001,-6.670000000000001,-6.670000000000001,33027.89,33027.89,33027.89
19,697.0,-6.670000000000001,-6.670000000000001,-6.670000000000001,33027.89,33027.89,33027.89
19,697.1344537815127,-7.073361344537984,-5.997731092436694,-6.938907563025323,33026.53490919105,33026.64096597234,33026.54816628871
19,697.2689075630252,-7.476722689075628,-5.325462184873955,-7.207815126050418,33025.10027579612,33025.52450292132,33025.153304186766
19,697.4033613445379,-7.880084033613612,-4.653193277310648,-7.476722689075742,33023.58609981521,33024.54061084692,33023.70541369417
19,697.5378151260504,-8.283445378151256,-3.980924369747909,-7.745630252100837,33021.99238124833,33023.68928974914,33022.20449481093
19,697.6722689075631,-8.68680672268924,-3.3086554621846025,-8.01453781512616,33020.319120095475,33022.97053962799,33020.650547537036
19,697.8067226890756,-9.090168067226882,-2.636386554621864,-8.283445378151256,33018.56631635664,33022.38436048347,33019.04357187249
19,697.9411764705883,-9.493529411764868,-1.9641176470585566,-8.55235294117658,33016.73397003183,33021.93075231557,33017.3835678173
19,698.0756302521008,-9.89689075630251,-1.291848739495818,-8.821260504201673,33014.82208112105,33021.6097151243,33015.67053537146
19,698.2100840336135,-10.300252100840494,-0.6195798319325113,-9.090168067226996,33012.83064962429,33021.42124890965,33013.90447453496
19,698.344537815126,-10.703613445378137,-0.0,-9.359075630252091,33010.75967554156,33021.3649465037,33012.085385307815
19,698.4789915966387,-11.106974789916123,-0.0,-9.627983193277414,33008.609158872845,33021.3649465037,33010.21326769002
19,698.6134453781513,-11.510336134453766,-0.0,-9.89689075630251,33006.37909961816,33021.3649465037,33008.28812168158
19,698.7478991596639,-11.913697478991748,-0.0,-10.165798319327832,33004.0694977775,33021.3649465037,33006.30994728248
19,698.8823529411765,-12.317058823529393,-0.0,-10.43470588235293,33001.680353350865,33021.3649465037,33004.27874449274
19,699.0168067226891,-12.720420168067376,-0.0,-10.703613445378252,32999.211666338255,33021.3649465037,33002.19451331234
19,699.1512605042017,-13.123781512605019,-0.0,-10.972521008403346,32996.66343673966,33021.3649465037,33000.05725374129
19,699.2857142857143,-13.527142857143005,-0.0,-11.241428571428669,32994.0356645551,33021.3649465037,32997.86696577959
19,699.4201680672269,-13.930504201680646,-0.0,-11.510336134453764,32991.32834978456,33021.3649465037,32995.623649427245
19,699.5546218487395,-14.33386554621863,-0.0,-11.779243697479087,32988.54149242805,33021.3649465037,32993.327304684244
19,699.6890756302521,-14.737226890756276,-0.0,-12.048151260504184,32985.67509248556,33021.3649465037,32990.977931550595
19,699.8235294117648,-15.14058823529426,-0.0,-12.317058823529504,32982.72914995709,33021.3649465037,32988.5755300263
19,699.9579831932773,-15.543949579831903,-0.0,-12.585966386554603,32979.70366484265,33021.3649465037,32986.12010011135
19,700.09243697479,-15.947310924369887,-0.0,-12.854873949579925,32976.59863714223,33021.3649465037,32983.61164180575
19,700.2268907563025,-16.35067226890753,-0.0,-13.123781512605019,32973.41406685585,33021.3649465037,32981.0501551095
19,700.3613445378152,-16.754033613445515,-0.0,-13.392689075630342,32970.14995398348,33021.3649465037,32978.435640022595
19,700.4957983193277,-17.157394957983158,-0.0,-13.661596638655437,32966.80629852513,33021.3649465037,32975.76809654504
19,700.6302521008404,-17.560756302521142,-0.0,-13.930504201680762,32963.38310048081,33021.3649465037,32973.04752467684
19,700.7647058823529,-17.964117647058785,-0.0,-14.199411764705856,32959.88035985052,33021.3649465037,32970.27392441799
19,700.8991596638656,-18.36747899159677,-0.0,-14.46831932773118,32956.298076634244,33021.3649465037,32967.447295768485
19,701.0336134453781,-18.770840336134412,-0.0,-14.737226890756276,32952.636250832,33021.3649465037,32964.56763872833
19,701.1680672268908,-19.174201680672397,-0.0,-15.006134453781597,32948.89488244378,33021.3649465037,32961.63495329753
19,701.3025210084033,-19.57756302521004,-0.0,-15.275042016806692,32945.07397146959,33021.3649465037,32958.64923947608
19,701.436974789916,-19.980924369748024,-0.0,-15.543949579832015,32941.17351790941,33021.3649465037,32955.61049726397
19,701.5714285714286,-20.384285714285667,-0.0,-15.812857142857112,32937.19352176326,33021.3649465037,32952.51872666122
19,701.7058823529412,-20.78764705882365,-0.0,-16.08176470588243,32933.13398303114,33021.3649465037,32949.37392766782
19,701.8403361344538,-21.191008403361295,-0.0,-16.35067226890753,32928.99490171304,33021.3649465037,32946.17610028377
19,701.9747899159664,-21.59436974789928,-0.0,-16.61957983193285,32924.77627780897,33021.3649465037,32942.92524450906
19,702.109243697479,-21.997731092436922,-0.0,-16.88848739495795,32920.47811131892,33021.3649465037,32939.621360343706
19,702.2436974789916,-22.401092436974903,-0.0,-17.15739495798327,32916.10040224289,33021.3649465037,32936.2644477877
19,702.3781512605042,-22.804453781512546,-0.0,-17.426302521008367,32911.643150580894,33021.3649465037,32932.85450684104
19,702.5126050420168,-23.207815126050534,-0.0,-17.69521008403369,32907.106356332915,33021.3649465037,32929.39153750373
19,702.6470588235294,-23.611176470588173,-0.0,-17.96411764705878,32902.49001949896,33021.3649465037,32925.87553977578
19,702.781512605042,-24.01453781512616,-0.0,-18.233025210084104,32897.79414007903,33021.3649465037,32922.30651365717
19,702.9159663865546,-24.417899159663804,-0.0,-18.442067720828643,32893.01871807313,33021.3649465037,32918.690361821944
19,703.0504201680673,-24.82126050420179,-0.0,-18.442067720828643,32888.16375348125,33021.3649465037,32915.05359846543
19,703.1848739495798,-25.22462184873943,-0.0,-18.442067720828643,32883.229246303395,33021.3649465037,32911.41683510891
19,703.3193277310925,-25.62798319327742,-0.0,-18.442067720828643,32878.21519653957,33021.3649465037,32907.78007175239
19,703.453781512605,-26.031344537815063,-0.0,-18.442067720828643,32873.121604189764,33021.3649465037,32904.14330839588
19,703.5882352941177,-26.434705882353047,-0.0,-18.442067720828643,32867.94846925398,33021.3649465037,32900.50654503936
19,703.7226890756302,-26.83806722689069,-0.0,-18.442067720828643,32862.69579173222,33021.3649465037,32896.86978168284
19,703.8571428571429,-27.24142857142867,-0.0,-18.442067720828643,32857.36357162449,33021.3649465037,32893.233018326326
19,703.9915966386554,-27.644789915966314,-0.0,-18.442067720828643,32851.95180893078,33021.3649465037,32889.59625496981
19,704.1260504201681,-28.048151260504298,-0.0,-18.442067720828643,32846.4605036511,33021.3649465037,32885.95949161329
19,704.2605042016806,-28.45151260504194,-0.0,-18.442067720828643,32840.88965578544,33021.3649465037,32882.322728256775
19,704.3949579831933,-28.854873949579925,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32878.68596490026
19,704.5294117647059,-29.25823529411757,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32875.04920154374
19,704.6638655462185,-29.66159663865555,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32871.412438187224
19,704.7983193277311,-30.064957983193196,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32867.77567483071
19,704.9327731092437,-30.468319327731177,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32864.13891147419
19,705.0672268907563,-30.87168067226882,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32860.502148117674
19,705.2016806722689,-31.275042016806804,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32856.86538476116
19,705.3361344537815,-31.678403361344447,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32853.22862140464
19,705.4705882352941,-32.08176470588243,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32849.59185804812
19,705.6050420168067,-32.48512605042007,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32845.955094691606
19,705.7394957983194,-32.88848739495807,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32842.31833133509
19,705.8739495798319,-33.29184873949571,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32840.0912211845
19,706.0084033613446,-33.69521008403369,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32840.0912211845
19,706.1428571428571,-34.09857142857134,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32840.0912211845
19,706.2773109243698,-34.50193277310932,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32840.0912211845
19,706.4117647058823,-34.90529411764696,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32840.0912211845
19,706.546218487395,-35.308655462184944,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32840.0912211845
19,706.6806722689075,-35.71201680672259,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32840.0912211845
19,706.8151260504202,-36.11537815126057,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32840.0912211845
19,706.9495798319327,-36.518739495798215,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32840.0912211845
19,707.0840336134454,-36.9221008403362,-0.0,-18.442067720828643,32840.0912211845,33021.3649465037,32840.0912211845
19,707.218487394958,-37.32546218487384,-0.0,-18.442067720828643,32840.0912211845,33017.54097499657,32840.0912211845
19,707.3529411764706,-36.84529411764696,-0.0,-18.442067720828643,32840.0912211845,33010.208822278204,32840.0912211845
19,707.4873949579832,-36.17302521008422,-0.0,-18.442067720828643,32840.0912211845,33003.00924053646,32840.0912211845
19,707.6218487394958,-35.50075630252091,-0.0,-18.442067720828643,32840.0912211845,32995.942229771346,32840.0912211845
19,707.7563025210084,-34.828487394958174,-0.0,-18.442067720828643,32840.0912211845,32989.007789982854,32840.0912211845
19,707.890756302521,-34.15621848739487,-0.0,-18.442067720828643,32840.0912211845,32982.20592117099,32840.0912211845
19,708.0252100840336,-33.48394957983212,-0.0,-18.442067720828643,32840.0912211845,32975.536623335756,32840.0912211845
19,708.1596638655462,-32.81168067226883,-0.0,-18.290672268907528,32840.0912211845,32968.999896477144,32840.0912211845
19,708.2941176470588,-32.139411764706075,-0.0,-18.021764705882433,32840.0912211845,32962.595740595156,32840.0912211845
19,708.4285714285714,-31.467142857142772,-0.0,-17.75285714285711,32840.0912211845,32956.3241556898,32840.0912211845
19,708.563025210084,-30.794873949580033,-0.0,-17.48394957983201,32840.0912211845,32950.18514176107,32840.0912211845
19,708.6974789915967,-30.122605042016726,-0.0,-17.215042016806688,32840.0912211845,32944.17869880895,32840.0912211845
19,708.8319327731092,-29.45033613445399,-0.0,-16.946134453781593,32840.0912211845,32938.304826833475,32840.0912211845
19,708.9663865546219,-28.778067226890684,-0.0,-16.67722689075627,32840.0912211845,32932.563525834616,32840.0912211845
19,709.1008403361344,-28.105798319327945,-0.0,-16.408319327731174,32840.0912211845,32926.95479581239,32840.0912211845
19,709.2352941176471,-27.43352941176464,-0.0,-16.139411764705855,32840.0912211845,32921.478636766784,32840.0912211845
19,709.3697478991596,-26.761260504201903,-0.0,-15.870504201680758,32840.0912211845,32916.135048697804,32840.0912211845
19,709.5042016806723,-26.088991596638593,-0.0,-15.601596638655435,32840.0912211845,32910.92403160545,32840.0912211845
19,709.6386554621848,-25.416722689075854,-0.0,-15.332689075630338,32840.0912211845,32905.845585489726,32840.0912211845
19,709.7731092436975,-24.744453781512547,-0.0,-15.063781512605015,32840.0912211845,32900.899710350626,32840.0912211845
19,709.90756302521,-24.072184873949805,-0.0,-14.794873949579921,32840.0912211845,32896.08640618815,32840.0912211845
19,710.0420168067227,-23.3999159663865,-0.0,-14.525966386554598,32840.0912211845,32891.4056730023,32840.0912211845
19,710.1764705882352,-22.72764705882376,-0.13941176470574076,-14.257058823529503,32840.08647023945,32886.85751079308,32840.08647023945
19,710.3109243697479,-22.055378151260452,-0.5427731092437248,-13.98815126050418,32840.01920704018,32882.441919560486,32840.01920704018
19,710.4453781512605,-21.383109243697717,-0.9461344537813684,-13.719243697479085,32839.87240125494,32878.158899304515,32839.87240125494
19,710.5798319327731,-20.71084033613441,-1.3494957983193525,-13.45033613445376,32839.64605288373,32874.00845002517,32839.64605288373
19,710.7142857142857,-20.03857142857167,-1.752857142856995,-13.181428571428668,32839.340161926535,32869.990571722454,32839.340161926535
19,710.8487394957983,-19.366302521008365,-2.15621848739498,-12.912521008403342,32838.95472838337,32866.105264396356,32838.95472838337
19,710.9831932773109,-18.694033613445626,-2.5595798319326226,-12.643613445378248,32838.48975225422,32862.35252804689,32838.48975225422
19,711.1176470588235,-18.02176470588232,-2.9629411764706064,-12.374705882352925,32837.9452335391,32858.73236267405,32837.9452335391
19,711.2521008403361,-17.34949579831958,-3.3663025210082504,-12.10579831932783,32837.32117223801,32855.24476827784,32837.32117223801
19,711.3865546218487,-16.67722689075627,-3.7696638655462342,-11.836890756302507,32836.617568350935,32851.88974485824,32836.617568350935
19,711.5210084033613,-16.004957983193535,-4.173025210083878,-11.56798319327741,32835.834421877895,32848.66729241528,32835.834421877895
19,711.655462184874,-15.332689075630228,-4.576386554621862,-11.299075630252089,32834.97173281887,32845.57741094894,32834.97173281887
19,711.7899159663865,-14.660420168067489,-4.979747899159505,-11.030168067226992,32834.02950117387,32842.62010045924,32834.02950117387
19,711.9243697478992,-13.988151260504182,-5.38310924369749,-10.76126050420167,32833.0077269429,32839.79536094615,32833.0077269429
19,712.0588235294117,-13.315882352941442,-5.786470588235132,-10.492352941176575,32831.90641012595,32837.10319240969,32831.90641012595
19,712.1932773109244,-12.643613445378136,-6.189831932773117,-10.223445378151252,32830.72555072303,32834.543594849856,32830.72555072303
19,712.3277310924369,-11.971344537815398,-6.5931932773107595,-9.954537815126157,32829.46514873413,32832.11656826665,32829.46514873413
19,712.4621848739496,-11.299075630252089,-6.996554621848744,-9.685630252100834,32828.12520415925,32829.82211266007,32828.12520415925
19,712.5966386554621,-10.62680672268935,-7.399915966386388,-9.416722689075739,32826.705716998404,32827.660228030116,32826.705716998404
19,712.7310924369748,-9.954537815126045,-7.803277310924371,-9.147815126050416,32825.20668725158,32825.63091437678,32825.20668725158
19,712.8655462184873,-9.282268907563306,-8.206638655462015,-8.87890756302532,32823.62811491878,32823.73417170008,32823.62811491878
19,713.0,-8.61,-8.61,-8.61,32821.97,32821.97,32821.97
20,713.0,-8.61,-8.61,-8.61,32821.97,32821.97,32821.97
20,713.3865546218487,-9.769663865546235,-6.677226890756274,-9.38310924369749,32816.75984254757,32817.63646813051,32816.86942074545
20,713.7731092436975,-10.92932773109247,-4.744453781512547,-10.15621848739498,32810.892215907945,32814.3987182397,32811.33052869942
20,714.1596638655462,-12.088991596638706,-2.8116806722688206,-10.92932773109247,32804.36712008111,32812.256750327564,32805.35332386193
20,714.546218487395,-13.248655462184944,-0.8789075630250953,-11.702436974789961,32797.18455506707,32811.210564394096,32798.93780623296
20,714.9327731092437,-14.408319327731178,-0.0,-12.475546218487452,32789.34452086583,32811.097267289304,32792.08397581253
20,715.3193277310925,-15.567983193277412,-0.0,-13.248655462184944,32780.84701747738,32811.097267289304,32784.791832600626
20,715.7058823529412,-16.72764705882365,-0.0,-14.021764705882433,32771.69204490173,32811.097267289304,32777.06137659725
20,716.09243697479,-17.887310924369885,-0.0,-14.794873949579923,32761.879603138874,32811.097267289304,32768.89260780241
20,716.4789915966387,-19.04697478991612,-0.0,-15.567983193277412,32751.409692188816,32811.097267289304,32760.285526216096
20,716.8655462184873,-20.206638655462015,-0.0,-16.341092436974677,32740.282312051553,32811.097267289304,32751.240131838313
20,717.2521008403361,-21.36630252100825,-0.0,-17.114201680672167,32728.497462727086,32811.097267289304,32741.75642466906
20,717.6386554621848,-22.525966386554487,-0.0,-17.887310924369658,32716.05514421541,32811.097267289304,32731.834404708337
20,718.0252100840336,-23.685630252100722,-0.0,-18.660420168067148,32702.955356516533,32811.097267289304,32721.474071956145
20,718.4117647058823,-24.84529411764696,-0.0,-19.43352941176464,32689.198099630452,32811.097267289304,32710.675426412483
20,718.7983193277311,-26.004957983193194,-0.0,-20.20663865546213,32674.783373557166,32811.097267289304,32699.43846807735
20,719.1848739495798,-27.16462184873943,-0.0,-20.97974789915962,32659.711178296675,32811.097267289304,32687.76319695075
20,719.5714285714286,-28.324285714285665,-0.0,-21.75285714285711,32643.981513848983,32811.097267289304,32675.649613032678
20,719.9579831932773,-29.483949579831897,-0.0,-22.5259663865546,32627.594380214083,32811.097267289304,32663.097716323136
20,720.344537815126,-30.643613445378133,-0.0,-23.29907563025209,32610.549777391978,32811.097267289304,32650.107506822125
20,720.7310924369748,-31.803277310924376,-0.0,-24.07218487394958,32592.847705382672,32811.097267289304,32636.678984529644
20,721.1176470588235,-32.96294117647061,-0.0,-24.845294117647068,32574.48816418616,32811.097267289304,32622.812149445694
20,721.5042016806723,-34.12260504201684,-0.0,-25.618403361344562,32555.471153802442,32811.097267289304,32608.507001570277
20,721.890756302521,-35.28226890756308,-0.0,-26.39151260504205,32535.796674231522,32811.097267289304,32593.76354090339
20,722.2773109243698,-36.441932773109315,-0.0,-27.164621848739547,32515.464725473397,32811.097267289304,32578.581767445034
20,722.6638655462185,-37.60159663865555,-0.0,-27.937731092437033,32494.475307528068,32811.097267289304,32562.961681195207
20,723.0504201680673,-38.76126050420179,-0.0,-28.710840336134524,32472.828420395537,32811.097267289304,32546.90328215391
20,723.436974789916,-39.92092436974803,-0.0,-29.483949579832014,32450.5240640758,32811.097267289304,32530.406570321145
20,723.8235294117648,-41.08058823529426,-0.0,-30.116939516167093,32427.562238568855,32811.097267289304,32513.511265882156
20,724.2100840336135,-42.24025210084049,-0.0,-30.116939516167093,32403.94294387471,32811.097267289304,32496.436525232675
20,724.5966386554621,-43.39991596638639,-0.0,-30.116939516167093,32379.666179993368,32811.097267289304,32479.3617845832
20,724.9831932773109,-44.55957983193262,-0.0,-30.116939516167093,32354.73194692481,32811.097267289304,32462.28704393372
20,725.3697478991596,-45.71924369747886,-0.0,-30.116939516167093,32329.14024466905,32811.097267289304,32445.21230328424
20,725.7563025210084,-46.878907563025095,-0.0,-30.116939516167093,32302.89107322609,32811.097267289304,32428.137562634758
20,726.1428571428571,-48.03857142857134,-0.0,-30.116939516167093,32275.98443259592,32811.097267289304,32411.062821985277
20,726.5294117647059,-49.19823529411757,-0.0,-30.116939516167093,32248.42032277855,32811.097267289304,32393.988081335796
20,726.9159663865546,-50.3578991596638,-0.0,-30.116939516167093,32220.198743773974,32811.097267289304,32376.913340686315
20,727.3025210084033,-51.51756302521004,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32359.838600036834
20,727.6890756302521,-52.67722689075627,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32342.763859387353
20,728.0756302521008,-53.836890756302516,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32325.68911873787
20,728.4621848739496,-54.99655462184875,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32308.61437808839
20,728.8487394957983,-56.15621848739499,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32291.53963743891
20,729.2352941176471,-57.315882352941216,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32274.464896789428
20,729.6218487394958,-58.47554621848745,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32257.390156139947
20,730.0084033613446,-59.63521008403369,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32240.315415490466
20,730.3949579831933,-60.0,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32223.240674840985
20,730.781512605042,-60.0,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32218.37003125
20,731.1680672268908,-60.0,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32218.37003125
20,731.5546218487395,-60.0,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32218.37003125
20,731.9411764705883,-60.0,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32218.37003125
20,732.327731092437,-60.0,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32218.37003125
20,732.7142857142857,-60.0,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32218.37003125
20,733.1008403361344,-60.0,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32218.37003125
20,733.4873949579832,-60.0,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32218.37003125
20,733.8739495798319,-60.0,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32218.37003125
20,734.2605042016806,-60.0,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32218.37003125
20,734.6470588235294,-60.0,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32218.37003125
20,735.0336134453781,-60.0,-0.0,-30.116939516167093,32218.37003125,32811.097267289304,32218.37003125
