segment,time_s,min_speed_mph,max_speed_mph,likely_speed_mph,min_position_ft,max_position_ft,likely_position_ft
54,935.563025210084,0.0,22.184873949580037,8.873949579832013,27861.52510322717,27933.71,27933.71
54,935.8319327731092,0.0,20.84033613445399,8.336134453781597,27870.009645731232,27933.71,27933.71
54,936.1008403361344,0.0,19.495798319327946,7.798319327731177,27877.96390432879,27933.71,27933.71
54,936.3697478991596,0.0,18.1512605042019,7.260504201680759,27885.38787901984,27933.71,27933.71
54,936.6386554621848,0.0,16.806722689075855,6.722689075630342,27892.28156980439,27933.71,27933.71
54,936.90756302521,0.0,15.462184873949807,6.184873949579922,27898.644976682437,27933.71,27933.71
54,937.1764705882352,0.0,14.117647058823763,5.647058823529504,27904.478099653978,27933.71,27933.71
54,937.4453781512605,0.0,12.773109243697718,5.109243697479086,27909.780938719014,27933.71,27933.71
54,937.7142857142857,0.0,11.428571428571672,4.571428571428669,27914.55349387755,27933.71,27933.71
54,937.9831932773109,0.0,10.084033613445627,4.033613445378249,27918.79576512958,27933.71,27933.71
54,938.2521008403361,0.0,8.739495798319581,3.495798319327831,27922.507752475107,27933.71,27933.71
54,938.5210084033613,0.0,7.394957983193534,2.957983193277413,27925.68945591413,27933.71,27933.71
54,938.7899159663865,0.0,6.05042016806749,2.420168067226996,27928.340875446647,27933.71,27933.71
54,939.0588235294117,0.0,4.705882352941444,1.8823529411765756,27930.462011072665,27933.71,27933.71
54,939.3277310924369,0.0,3.361344537815398,1.344537815126158,27932.052862792174,27933.71,27933.71
54,939.5966386554621,0.0,2.0168067226893527,0.8067226890757403,27933.113430605183,27933.71,27933.71
54,939.8655462184873,0.0,0.672268907563307,0.26890756302532265,27933.643714511687,27933.71,27933.71
55,940.0,0.0,0.0,0.0,27933.71,27933.71,27933.71
55,940.7899159663865,0.0,2.3697478991595067,0.0,27933.71,27935.08273103453,27933.71
55,941.5798319327731,0.0,4.7394957983193535,0.0,27933.71,27939.200924138124,27933.71
55,942.3697478991596,0.0,7.10924369747886,0.0,27933.71,27946.064579310783,27933.71
55,943.1596638655462,0.0,9.478991596638707,0.0,27933.71,27955.6736965525,27933.71
55,943.9495798319327,0.0,11.848739495798215,0.0,27933.71,27968.028275863286,27933.71
55,944.7394957983194,0.0,14.21848739495806,0.0,27933.71,27983.128317243132,27933.71
55,945.5294117647059,0.0,16.588235294117567,0.0,27933.71,28000.97382069204,27933.71
