segment,time_s,min_speed_mph,max_speed_mph,likely_speed_mph,min_velocity_ms,max_velocity_ms,likely_velocity_ms,min_position_ft,max_position_ft,likely_position_ft
25,447.2773109243698,60.0,60.0,60.0,26.8224,26.8224,26.8224,11271.057547692113,11271.057547692113,11271.057547692113
25,447.4117647058824,60.0,60.0,60.0,26.8224,26.8224,26.8224,11282.889507355978,11282.889507355978,11282.889507355978
25,447.546218487395,60.0,60.0,60.0,26.8224,26.8224,26.8224,11294.721467019843,11294.721467019843,11294.721467019843
25,447.6806722689076,60.0,60.0,60.0,26.8224,26.8224,26.8224,11306.553426683708,11306.553426683708,11306.553426683708
25,447.8151260504202,60.0,60.0,60.0,26.8224,26.8224,26.8224,11318.385386347572,11318.385386347572,11318.385386347572
25,447.9495798319328,60.0,60.0,60.0,26.8224,26.8224,26.8224,11330.217346011437,11330.217346011437,11330.217346011437
25,448.0840336134454,60.0,60.0,60.0,26.8224,26.8224,26.8224,11342.049305675302,11342.049305675302,11342.049305675302
25,448.218487394958,60.0,60.0,60.0,26.8224,26.8224,26.8224,11353.881265339167,11353.881265339167,11353.881265339167
25,448.3529411764706,60.0,60.0,60.0,26.8224,26.8224,26.8224,11365.713225003032,11365.713225003032,11365.713225003032
25,448.4873949579832,60.0,60.0,60.0,26.8224,26.8224,26.8224,11377.545184666897,11377.545184666897,11377.545184666897
25,448.6218487394958,60.0,60.0,60.0,26.8224,26.8224,26.8224,11389.377144330761,11389.377144330761,11389.377144330761
25,448.7563025210084,60.0,60.0,60.0,26.8224,26.8224,26.8224,11401.209103994626,11401.209103994626,11401.209103994626
25,448.890756302521,60.0,60.0,60.0,26.8224,26.8224,26.8224,11413.041063658491,11413.041063658491,11413.041063658491
25,449.02521008403363,60.0,60.0,60.0,26.8224,26.8224,26.8224,11424.873023322356,11424.873023322356,11424.873023322356
25,449.15966386554624,60.0,60.0,60.0,26.8224,26.8224,26.8224,11436.70498298622,11436.70498298622,11436.70498298622
25,449.29411764705884,60.0,60.0,60.0,26.8224,26.8224,26.8224,11448.536942650086,11448.536942650086,11448.536942650086
25,449.42857142857144,60.0,60.0,60.0,26.8224,26.8224,26.8224,11460.36890231395,11460.36890231395,11460.36890231395
25,449.56302521008405,60.0,60.0,60.0,26.8224,26.8224,26.8224,11472.200861977815,11472.200861977815,11472.200861977815
25,449.69747899159665,60.0,60.0,60.0,26.8224,26.8224,26.8224,11484.03282164168,11484.03282164168,11484.03282164168
25,449.83193277310926,60.0,60.0,60.0,26.8224,26.8224,26.8224,11495.864781305545,11495.864781305545,11495.864781305545
25,449.96638655462186,60.0,60.0,60.0,26.8224,26.8224,26.8224,11507.69674096941,11507.69674096941,11507.69674096941
25,450.10084033613447,60.0,60.0,60.0,26.8224,26.8224,26.8224,11519.528700633275,11519.528700633275,11519.528700633275
25,450.2352941176471,60.0,60.0,60.0,26.8224,26.8224,26.8224,11531.36066029714,11531.36066029714,11531.36066029714
